name,CBO,CF,DAC,DAM,DIT,ED,LCC,LCOM4,MIT,MPC,NOA,NOC,NOLM,NOM,NOP,NORM,NSM,PF,RFC,SIX,TLOC,defect,project,bug_id
org.apache.commons.math3.analysis.function.Log10,2.0,0.0008244023083264633,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,3.0,0.0,19.0,0,Mathb,Math_26_buggy
org.apache.commons.math3.fraction.Fraction,8.0,0.0032976092333058,1.0,0.0,1.0,-3.0,0.2307692307692307,21.0,0.0,64.0,17.0,0.0,9.0,31.0,1.0,0.0,16.0,0.0,28.0,0.0,366.0,1,Mathb,Math_27_buggy
org.apache.commons.math3.analysis.function.Log10,2.0,0.0008244023083264633,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,3.0,0.0,19.0,0,Mathb,Math_27_buggy
org.apache.commons.math3.optimization.linear.SimplexSolver,9.0,0.0041220115416323,0.0,1.0,1.0,-2.0,0.6222222222222222,3.0,11.0,53.0,4.0,0.0,1.0,7.0,2.4285714285714284,0.1428571428571428,2.0,1.0,36.0,0.0204081632653061,161.0,1,Mathb,Math_28_buggy
org.apache.commons.math3.analysis.function.Minus,1.0,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,10.0,0,Mathb,Math_28_buggy
org.apache.commons.math3.linear.OpenMapRealVector,9.0,0.0058528428093645,1.0,0.0,2.0,-2.0,0.6352941176470588,8.0,59.0,250.0,5.0,0.0,19.0,49.0,1.0612244897959184,0.4897959183673469,2.0,1.0,50.0,0.0199916701374427,622.0,1,Mathb,Math_29_buggy
org.apache.commons.math3.geometry.partitioning.UnionMerger,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,24.0,0.0,85.0,0,Mathb,Math_29_buggy
org.apache.commons.math3.stat.inference.MannWhitneyUTest,7.0,0.0033500837520938,1.0,1.0,0.0,-2.0,0.2,4.0,0.0,16.0,1.0,0.0,1.0,6.0,4.666666666666667,0.0,0.0,0.0,14.0,0.0,78.0,1,Mathb,Math_30_buggy
org.apache.commons.math3.random.StableRandomGeneratorTest,6.0,0.0033500837520938,1.0,1.0,0.0,1.0,1.0,1.0,0.0,32.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,13.0,0.0,94.0,0,Mathb,Math_30_buggy
org.apache.commons.math3.util.ContinuedFraction,5.0,0.0025466893039049,0.0,1.0,0.0,-2.0,0.1,4.0,0.0,19.0,1.0,3.0,3.0,7.0,1.7142857142857142,0.0,1.0,0.0,11.0,0.0,119.0,1,Mathb,Math_31_buggy
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.org.apache.commons.math3.analysis.interpolation$85.org.apache.commons.math3.analysis.interpolation$86,5.0,0.0025466893039049,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,1.0,146.0,0,Mathb,Math_31_buggy
org.apache.commons.math3.optimization.linear.SimplexTableau,23.0,0.0059880239520958,3.0,1.0,0.0,0.0,0.6589147286821705,9.0,0.0,155.0,13.0,0.0,1.0,31.0,1.6774193548387095,0.0,4.0,0.0,66.0,0.0,389.0,1,Mathb,Math_33_buggy
org.apache.commons.math3.dfp.DfpDec,3.0,0.000855431993156544,0.0,0.0,1.0,0.0,0.0,5.0,68.0,85.0,0.0,1.0,14.0,19.0,2.1578947368421053,0.1578947368421052,0.0,0.1875,21.0,0.0083102493074792,280.0,0,Mathb,Math_33_buggy
org.apache.commons.math3.genetics.ListPopulation,8.0,0.0043290043290043,1.0,1.0,0.0,-4.0,0.8571428571428571,2.0,0.0,32.0,2.0,13.0,1.0,13.0,1.3076923076923077,0.0,0.0,0.0,16.0,0.0,96.0,1,Mathb,Math_34_buggy
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.org.apache.commons.math3.analysis.polynomials$102.org.apache.commons.math3.analysis.polynomials$103.org.apache.commons.math3.analysis.polynomials$104.org.apache.commons.math3.analysis.polynomials$105.org.apache.commons.math3.analysis.polynomials$106,7.0,0.0008658008658008658,0.0,0.0,1.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,24.0,1.0,366.0,0,Mathb,Math_34_buggy
org.apache.commons.math3.genetics.ElitisticListPopulation,4.0,0.0017452006980802,0.0,1.0,1.0,-1.0,0.3,3.0,11.0,12.0,1.0,0.0,1.0,5.0,2.6,0.0,0.0,1.0,11.0,0.0,46.0,1,Mathb,Math_35_buggy
org.apache.commons.math3.analysis.function.SqrtTest,2.0,0.0017452006980802,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,50.0,0,Mathb,Math_35_buggy
org.apache.commons.math.fraction.BigFraction,12.0,0.0051993067590987,1.0,0.0,1.0,-4.0,0.366183574879227,18.0,0.0,157.0,18.0,0.0,26.0,54.0,1.5555555555555556,0.0,17.0,0.0,36.0,0.0,480.0,1,Mathb,Math_36_buggy
org.apache.commons.math.analysis.function.SincTest.org.apache.commons.math.analysis.function$47.org.apache.commons.math.analysis.function$48,3.0,0.0008665511265164644,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,78.0,0,Mathb,Math_36_buggy
org.apache.commons.math.complex.Complex,7.0,0.0025662959794696,1.0,0.0,0.0,-1.0,0.7159420289855073,8.0,0.0,140.0,10.0,1.0,8.0,44.0,0.5,0.0,8.0,0.0,35.0,0.0,402.0,1,Mathb,Math_37_buggy
org.apache.commons.math.geometry.partitioning.RegionFactory,11.0,0.0068434559452523,1.0,1.0,2.0,0.0,0.4166666666666667,4.0,2.0,46.0,1.0,0.0,0.0,8.0,3.125,0.0,0.0,1.0,24.0,0.0,134.0,0,Mathb,Math_37_buggy
org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,6.0,0.0017196904557179,1.0,1.0,2.0,0.0,0.7583333333333333,3.0,36.0,49.0,6.0,0.0,1.0,11.0,2.636363636363636,0.0909090909090909,0.0,1.0,35.0,0.0165289256198347,226.0,1,Mathb,Math_39_buggy
org.apache.commons.math.util.ContinuedFraction,4.0,0.0017196904557179,0.0,1.0,0.0,-2.0,0.1,4.0,0.0,17.0,1.0,3.0,3.0,7.0,1.7142857142857142,0.0,1.0,0.0,10.0,0.0,116.0,0,Mathb,Math_39_buggy
org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,8.0,0.0043140638481449,1.0,1.0,3.0,-3.0,0.6545454545454545,3.0,27.0,40.0,6.0,0.0,4.0,9.0,3.4444444444444446,0.2222222222222222,4.0,1.0,24.0,0.074074074074074,272.0,1,Mathb,Math_40_buggy
org.apache.commons.math.analysis.function.Sinc.org.apache.commons.math.analysis.function$254.org.apache.commons.math.analysis.function$255,1.0,0.0008628127696289905,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,42.0,0,Mathb,Math_40_buggy
org.apache.commons.math.stat.descriptive.moment.Variance,5.0,0.0043177892918825,1.0,1.0,2.0,-1.0,0.5769230769230769,4.0,20.0,30.0,4.0,0.0,12.0,21.0,2.1904761904761907,0.238095238095238,2.0,1.0,16.0,0.0226757369614512,239.0,1,Mathb,Math_41_buggy
org.apache.commons.math.distribution.PascalDistribution,6.0,0.003454231433506,0.0,1.0,2.0,-2.0,0.175,10.0,25.0,11.0,3.0,0.0,0.0,13.0,0.6153846153846154,0.7692307692307693,1.0,1.0,10.0,0.1183431952662722,103.0,0,Mathb,Math_41_buggy
org.apache.commons.math.optimization.linear.SimplexTableau,23.0,0.0060449050086355,3.0,1.0,0.0,0.0,0.6589147286821705,9.0,0.0,155.0,13.0,0.0,1.0,31.0,1.6774193548387095,0.0,4.0,0.0,66.0,0.0,385.0,1,Mathb,Math_42_buggy
org.apache.commons.math.stat.descriptive.moment.FourthMomentTest,1.0,0.0008635578583765112,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,Mathb,Math_42_buggy
org.apache.commons.math.stat.descriptive.SummaryStatistics,17.0,0.0120898100172711,10.0,1.0,0.0,-1.0,0.5863636363636363,14.0,0.0,141.0,19.0,2.0,2.0,39.0,0.3333333333333333,0.0,2.0,0.0,56.0,0.0,374.0,1,Mathb,Math_43_buggy
org.apache.commons.math.distribution.PascalDistribution,6.0,0.003454231433506,0.0,1.0,2.0,-2.0,0.175,10.0,25.0,11.0,3.0,0.0,0.0,13.0,0.6153846153846154,0.7692307692307693,1.0,1.0,10.0,0.1183431952662722,103.0,0,Mathb,Math_43_buggy
org.apache.commons.math.ode.AbstractIntegrator,21.0,0.0085836909871244,4.0,1.0,0.0,-2.0,0.7471264367816092,5.0,0.0,81.0,10.0,9.0,3.0,23.0,1.9565217391304348,0.0,0.0,0.0,61.0,0.0,230.0,1,Mathb,Math_44_buggy
org.apache.commons.math.optimization.general.WatsonFunction,1.0,0.0008583690987124463,0.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,49.0,0.0,943.0,0,Mathb,Math_44_buggy
org.apache.commons.math.linear.OpenMapRealMatrix,5.0,0.0037735849056603,1.0,1.0,2.0,1.0,0.5735294117647058,5.0,57.0,74.0,4.0,0.0,3.0,16.0,1.5625,0.6875,1.0,1.0,25.0,0.0859375,202.0,1,Mathb,Math_45_buggy
org.apache.commons.math.linear.RealVector,17.0,0.0132075471698113,0.0,0.0,0.0,-3.0,0.0,47.0,0.0,151.0,0.0,7.0,2.0,49.0,0.8775510204081632,0.0,1.0,0.0,74.0,0.0,607.0,0,Mathb,Math_45_buggy
org.apache.commons.math.complex.Complex,7.0,0.0019920318725099,1.0,0.0,0.0,-1.0,0.7159420289855073,8.0,0.0,133.0,11.0,1.0,7.0,42.0,0.4761904761904761,0.0,8.0,0.0,36.0,0.0,373.0,1,Mathb,Math_46_buggy
org.apache.commons.math.linear.RealVector,17.0,0.0139442231075697,0.0,0.0,0.0,-3.0,0.0,47.0,0.0,153.0,0.0,7.0,2.0,49.0,0.8775510204081632,0.0,1.0,0.0,75.0,0.0,613.0,0,Mathb,Math_46_buggy
org.apache.commons.math.complex.Complex,7.0,0.0019920318725099,1.0,0.0,0.0,-1.0,0.7101010101010101,8.0,0.0,135.0,10.0,1.0,7.0,42.0,0.4761904761904761,0.0,8.0,0.0,35.0,0.0,368.0,1,Mathb,Math_47_buggy
org.apache.commons.math.linear.RealVector,17.0,0.0139442231075697,0.0,0.0,0.0,-3.0,0.0,47.0,0.0,153.0,0.0,7.0,2.0,49.0,0.8775510204081632,0.0,1.0,0.0,75.0,0.0,613.0,0,Mathb,Math_47_buggy
org.apache.commons.math.analysis.solvers.BaseSecantSolver,3.0,0.0019860973187686,2.0,1.0,3.0,-1.0,0.4,3.0,27.0,19.0,3.0,3.0,4.0,7.0,4.142857142857143,0.2857142857142857,1.0,0.1333333333333333,13.0,0.1224489795918367,156.0,1,Mathb,Math_48_buggy
org.apache.commons.math.random.TestBitStreamGenerator,1.0,0.0009930486593843098,1.0,1.0,1.0,0.0,1.0,1.0,13.0,4.0,1.0,0.0,2.0,4.0,1.25,0.5,0.0,1.0,4.0,0.125,28.0,0,Mathb,Math_48_buggy
org.apache.commons.math.linear.OpenMapRealVector,10.0,0.0080160320641282,1.0,0.0,1.0,-1.0,0.5571428571428572,10.0,51.0,300.0,5.0,0.0,28.0,59.0,1.2372881355932204,0.3050847457627119,2.0,1.0,54.0,0.0051709278942832,733.0,1,Mathb,Math_49_buggy
org.apache.commons.math.complex.ComplexField,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,25.0,0,Mathb,Math_49_buggy
org.apache.commons.math3.geometry.euclidean.twod.SubLine,14.0,0.0065359477124183,0.0,0.0,3.0,0.0,0.0,7.0,14.0,68.0,0.0,0.0,2.0,9.0,3.333333333333333,0.3333333333333333,1.0,1.0,35.0,0.1111111111111111,123.0,1,Mathb,Math_4_buggy
org.apache.commons.math3.geometry.euclidean.threed.SubLine,8.0,0.0032679738562091,2.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,2.0,0.0,2.0,6.0,3.1666666666666665,0.0,1.0,0.0,20.0,0.0,60.0,1,Mathb,Math_4_buggy
org.apache.commons.math3.exception.TooManyEvaluationsException,1.0,0.00065359477124183,0.0,1.0,3.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,10.0,0,Mathb,Math_4_buggy
org.apache.commons.math3.util.MathUtils,6.0,0.0019607843137254,0.0,0.0,0.0,-3.0,0.0357142857142857,7.0,0.0,17.0,1.0,0.0,6.0,13.0,2.076923076923077,0.0,13.0,0.0,10.0,0.0,98.0,0,Mathb,Math_4_buggy
org.apache.commons.math.analysis.solvers.BaseSecantSolver,3.0,0.002004008016032,2.0,1.0,3.0,-1.0,0.4,3.0,27.0,22.0,3.0,3.0,4.0,7.0,4.142857142857143,0.2857142857142857,1.0,0.1333333333333333,13.0,0.1224489795918367,161.0,1,Mathb,Math_50_buggy
org.apache.commons.math.stat.ranking.TiesStrategy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0,Mathb,Math_50_buggy
org.apache.commons.math.analysis.solvers.BaseSecantSolver,3.0,0.002004008016032,2.0,1.0,3.0,-1.0,0.4,3.0,27.0,18.0,3.0,3.0,4.0,7.0,4.142857142857143,0.2857142857142857,1.0,0.1333333333333333,13.0,0.1224489795918367,152.0,1,Mathb,Math_51_buggy
org.apache.commons.math.stat.ranking.TiesStrategy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0,Mathb,Math_51_buggy
org.apache.commons.math.complex.Complex,7.0,0.0010351966873706,1.0,0.0,0.0,-1.0,0.6659619450317125,9.0,0.0,120.0,10.0,1.0,1.0,35.0,0.3428571428571428,0.0,6.0,0.0,34.0,0.0,323.0,1,Mathb,Math_53_buggy
org.apache.commons.math.linear.QRDecompositionImplTest.org.apache.commons.math.linear$6,7.0,0.0020703933747412,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,20.0,1.0,155.0,0,Mathb,Math_53_buggy
org.apache.commons.math.dfp.Dfp,12.0,0.002283105022831,1.0,0.0,0.0,0.0,0.7084886128364389,12.0,0.0,396.0,25.0,2.0,16.0,61.0,1.3934426229508197,0.0,23.0,0.0,78.0,0.0,2081.0,1,Mathb,Math_54_buggy
org.apache.commons.math.linear.RealVectorTestImpl,37.0,0.0331050228310502,0.0,1.0,0.0,-1.0,0.0174216027874564,37.0,0.0,746.0,2.0,0.0,14.0,54.0,1.1111111111111112,0.0,1.0,0.0,13.0,0.0,316.0,0,Mathb,Math_54_buggy
org.apache.commons.math.geometry.Vector3D,5.0,0.002301495972382,2.0,0.0,0.0,-1.0,0.2569213732004429,21.0,0.0,67.0,15.0,0.0,7.0,35.0,1.3714285714285714,0.0,19.0,0.0,22.0,0.0,249.0,1,Mathb,Math_55_buggy
org.apache.commons.math.optimization.fitting.CurveFitter,8.0,0.004602991944764,2.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,2.0,1.0,2.0,5.0,1.6,0.0,0.0,0.0,22.0,0.0,91.0,0,Mathb,Math_55_buggy
org.apache.commons.math.util.MultidimensionalCounter,7.0,0.004602991944764,0.0,1.0,0.0,-3.0,0.7777777777777778,2.0,0.0,11.0,3.0,0.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,16.0,0.0,180.0,1,Mathb,Math_56_buggy
org.apache.commons.math.linear.FieldVector,1.0,0.001150747986191,0.0,0.0,1.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,10.0,36.0,1.4166666666666667,0.0833333333333333,0.0,1.0,2.0,0.0023148148148148,43.0,0,Mathb,Math_56_buggy
org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,13.0,0.004602991944764,1.0,1.0,1.0,-1.0,0.4666666666666667,4.0,2.0,64.0,2.0,0.0,1.0,9.0,4.555555555555555,0.0,3.0,1.0,28.0,0.0,240.0,1,Mathb,Math_57_buggy
org.apache.commons.math.ode.events.EventState,5.0,0.003452243958573,1.0,1.0,0.0,-3.0,1.0,1.0,0.0,28.0,13.0,0.0,0.0,11.0,2.090909090909091,0.0,0.0,0.0,34.0,0.0,238.0,0,Mathb,Math_57_buggy
org.apache.commons.math3.complex.Complex,7.0,0.0020053475935828,1.0,0.0,0.0,-1.0,0.7159420289855073,8.0,0.0,146.0,10.0,1.0,8.0,44.0,0.5,0.0,8.0,0.0,35.0,0.0,414.0,1,Mathb,Math_5_buggy
org.apache.commons.math3.genetics.FixedGenerationCount,1.0,0.0006684491978609625,0.0,1.0,0.0,-1.0,0.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.6666666666666667,0.0,0.0,0.0,3.0,0.0,24.0,0,Mathb,Math_5_buggy
org.apache.commons.math.distribution.NormalDistributionImpl,5.0,0.0035502958579881,0.0,0.0,2.0,-1.0,0.7720588235294118,3.0,11.0,6.0,6.0,0.0,2.0,13.0,1.0,0.6153846153846154,3.0,1.0,11.0,0.0946745562130177,122.0,1,Mathb,Math_60_buggy
org.apache.commons.math.stat.descriptive.moment.GeometricMeanTest,3.0,0.0011834319526627,1.0,1.0,1.0,0.0,0.0,5.0,0.0,27.0,1.0,0.0,0.0,4.0,0.25,0.0,0.0,0.0,8.0,0.0,32.0,0,Mathb,Math_60_buggy
org.apache.commons.math.distribution.PoissonDistributionImpl,8.0,0.0035128805620608,1.0,0.0,2.0,-1.0,0.6285714285714286,4.0,14.0,12.0,7.0,0.0,3.0,11.0,1.181818181818182,0.4545454545454545,3.0,1.0,16.0,0.0826446280991735,84.0,1,Mathb,Math_61_buggy
org.apache.commons.math.analysis.solvers.MullerSolver,5.0,0.0035128805620608,0.0,0.0,2.0,-1.0,0.0,3.0,30.0,48.0,0.0,0.0,5.0,8.0,4.25,0.0,0.0,1.0,14.0,0.0,241.0,0,Mathb,Math_61_buggy
org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,9.0,0.0046948356807511,2.0,1.0,1.0,0.0,0.8461538461538461,2.0,1.0,18.0,5.0,0.0,1.0,9.0,2.555555555555556,0.0,0.0,1.0,23.0,0.0,113.0,1,Mathb,Math_62_buggy
org.apache.commons.math.analysis.solvers.MullerSolver,5.0,0.0035211267605633,0.0,0.0,2.0,-1.0,0.0,3.0,30.0,48.0,0.0,0.0,5.0,8.0,4.25,0.0,0.0,1.0,14.0,0.0,241.0,0,Mathb,Math_62_buggy
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,7.0,0.0036496350364963,0.0,1.0,1.0,-1.0,0.7017543859649122,4.0,17.0,56.0,8.0,0.0,0.0,11.0,1.3636363636363635,0.0909090909090909,0.0,1.0,33.0,0.0082644628099173,831.0,1,Mathb,Math_64_buggy
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics,2.0,0.0012165450121654,0.0,1.0,1.0,0.0,0.0,34.0,38.0,35.0,1.0,0.0,2.0,35.0,0.3714285714285714,0.9142857142857144,2.0,1.0,33.0,0.0261224489795918,117.0,0,Mathb,Math_64_buggy
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,13.0,0.0097680097680097,3.0,0.0,0.0,-1.0,0.6280788177339901,5.0,0.0,31.0,12.0,2.0,0.0,17.0,0.5882352941176471,0.0,1.0,0.0,34.0,0.0,246.0,1,Mathb,Math_65_buggy
org.apache.commons.math.ode.Equations,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,73.0,0,Mathb,Math_65_buggy
org.apache.commons.math.optimization.univariate.BrentOptimizer,5.0,0.0036855036855036,0.0,1.0,2.0,-3.0,0.3,3.0,34.0,23.0,1.0,0.0,1.0,5.0,4.4,0.4,1.0,1.0,18.0,0.16,224.0,1,Mathb,Math_66_buggy
org.apache.commons.math.optimization.direct.MultiDirectional,4.0,0.0036855036855036,0.0,1.0,1.0,0.0,0.6,2.0,18.0,12.0,2.0,0.0,1.0,4.0,3.0,0.25,0.0,1.0,11.0,0.0625,95.0,0,Mathb,Math_66_buggy
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,8.0,0.0037546933667083,2.0,1.0,0.0,0.0,0.8433333333333334,3.0,0.0,29.0,8.0,0.0,1.0,18.0,1.2777777777777777,0.0,1.0,0.0,30.0,0.0,211.0,1,Mathb,Math_67_buggy
org.apache.commons.math.optimization.OptimizationException,1.0,0.0012515644555694,0.0,1.0,2.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,1.6666666666666667,0.0,1.0,0.0,1.0,0.0,17.0,0,Mathb,Math_67_buggy
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,6.0,0.0038809831824062,0.0,1.0,1.0,-1.0,0.7720588235294118,3.0,17.0,52.0,7.0,0.0,0.0,10.0,1.3,0.1,0.0,1.0,28.0,0.01,809.0,1,Mathb,Math_68_buggy
org.apache.commons.math.analysis.DifferentiableMultivariateVectorialFunction,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,Mathb,Math_68_buggy
org.apache.commons.math.stat.correlation.PearsonsCorrelation,8.0,0.0090556274256144,1.0,1.0,0.0,-1.0,0.3333333333333333,5.0,0.0,47.0,2.0,0.0,5.0,13.0,1.3076923076923077,0.0,0.0,0.0,22.0,0.0,175.0,1,Mathb,Math_69_buggy
org.apache.commons.math.ode.events.EventState,5.0,0.0038809831824062,1.0,1.0,0.0,-2.0,1.0,1.0,0.0,19.0,13.0,0.0,0.0,11.0,2.272727272727273,0.0,0.0,0.0,33.0,0.0,220.0,0,Mathb,Math_69_buggy
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer,13.0,0.0087073007367716,0.0,1.0,5.0,-3.0,0.5,2.0,26.0,25.0,1.0,0.0,1.0,4.0,1.0,0.25,0.0,1.0,28.0,0.3125,146.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,21.0,0.0080375083724045,3.0,1.0,3.0,-2.0,0.56,20.0,12.0,280.0,43.0,0.0,2.0,35.0,2.3142857142857145,0.0857142857142857,20.0,1.0,131.0,0.0073469387755102,1104.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,9.0,0.0040187541862022,0.0,1.0,5.0,-2.0,0.7428571428571429,3.0,26.0,65.0,8.0,0.0,4.0,11.0,2.272727272727273,0.0909090909090909,0.0,1.0,38.0,0.0413223140495867,909.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.optim.BaseOptimizer,3.0,0.0020093770931011,2.0,1.0,0.0,0.0,0.8571428571428571,2.0,0.0,16.0,3.0,4.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,17.0,0.0,68.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer,5.0,0.0033489618218352,1.0,1.0,3.0,-2.0,0.2,4.0,12.0,9.0,1.0,0.0,1.0,6.0,0.8333333333333334,0.5,0.0,1.0,24.0,0.25,97.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer,11.0,0.0053583389149363,1.0,1.0,3.0,-3.0,0.7142857142857143,2.0,12.0,30.0,4.0,0.0,3.0,6.0,2.333333333333333,0.1666666666666666,1.0,1.0,38.0,0.0833333333333333,251.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer,14.0,0.0073677160080375,3.0,1.0,4.0,-3.0,0.4666666666666667,4.0,15.0,32.0,4.0,0.0,2.0,8.0,2.5,0.375,0.0,1.0,31.0,0.1875,259.0,1,Mathb,Math_6_buggy
org.apache.commons.math3.linear.QRDecompositionTest.org.apache.commons.math3.linear$24.org.apache.commons.math3.linear$25,5.0,0.0026791694574681,0.0,0.0,1.0,0.0,1.0,1.0,3.0,31.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,22.0,1.0,191.0,0,Mathb,Math_6_buggy
org.apache.commons.math3.linear.RealMatrixFormatTest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,Mathb,Math_6_buggy
org.apache.commons.math3.analysis.solvers.NewtonSolverTest.org.apache.commons.math3.analysis.solvers$121.org.apache.commons.math3.analysis.solvers$122,4.0,0.0020093770931011,0.0,0.0,1.0,0.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0,39.0,0,Mathb,Math_6_buggy
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,17.0,0.0107166778298727,2.0,1.0,2.0,-2.0,0.5,7.0,15.0,60.0,7.0,4.0,2.0,16.0,1.4375,0.1875,1.0,0.0576923076923076,53.0,0.0234375,235.0,0,Mathb,Math_6_buggy
org.apache.commons.math3.util.FastMathTestPerformance,10.0,0.0006697923643670462,0.0,1.0,0.0,0.0,1.0,1.0,0.0,256.0,4.0,0.0,0.0,23.0,0.1739130434782608,0.0,6.0,0.0,36.0,0.0,1253.0,0,Mathb,Math_6_buggy
org.apache.commons.math3.stat.descriptive.MixedListUnivariateImplTest,15.0,0.0040187541862022,1.0,1.0,0.0,0.0,1.0,1.0,0.0,102.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,44.0,0.0,146.0,0,Mathb,Math_6_buggy
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CigTab,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,28.0,0.0,296.0,0,Mathb,Math_6_buggy
org.apache.commons.math.analysis.solvers.BisectionSolver,5.0,0.0038809831824062,0.0,0.0,2.0,-1.0,0.0,2.0,27.0,12.0,0.0,0.0,4.0,6.0,2.5,0.0,0.0,1.0,8.0,0.0,54.0,1,Mathb,Math_70_buggy
org.apache.commons.math.analysis.DifferentiableMultivariateVectorialFunction,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,Mathb,Math_70_buggy
org.apache.commons.math.ode.nonstiff.RungeKuttaIntegrator,9.0,0.0067720090293453,1.0,1.0,1.0,0.0,1.0,1.0,20.0,28.0,2.0,1.0,0.0,2.0,6.5,0.0,0.0,0.0,23.0,0.0,168.0,1,Mathb,Math_71_buggy
